file0me,position,IA_1,core_depth_mm,core_depth,(mm),sample,surface,validity,E-gain,E-offset,F-slope,F-offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Y,Zr,Ba,La,Ce,Pr,Nd,Fe,a*2,Fe,a+b,FeX1,FeX2,FeX3,W,La,W,Lb1,W,Lb2,W,La,inel,W,Lb1,inel,W,Lb2,inel,Mo,inc,Mo,coh,Dt
C:\Data\coo_6_2\coo_6_2\XRF,data\L000406.spe,IB_1,1078,107.8,876.7,5.35,1,0.017507,-0.000026,0.009335,0.091174,202438,1.21,45,357,19,310,1116,612,2230,2975,3299,0,468,548,90499,533,401,537,863,799,2197,243,892,26,0,163,138,11,184,0,484,457,1581,1756,1514,377,1000,762,744,53711,11966,0.441,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000407.spe,IB_1,1080,108,878.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,204403,1.1,26,319,0,290,1111,539,2214,3014,3109,85,345,477,88548,618,361,406,801,758,2183,293,1033,46,0,104,132,31,257,83,475,328,1727,1809,1590,502,1125,877,893,53790,11676,0.443,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000408.spe,IB_1,1082,108.2,880.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,205972,1.23,30,382,0,299,1210,605,2428,2958,3340,121,423,554,88843,561,421,509,902,835,2115,277,914,10,6,107,63,40,345,163,363,434,1573,1747,1409,439,977,904,809,53933,11664,0.444,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000409.spe,IB_1,1084,108.4,882.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,206700,1.18,30,400,8,267,1174,637,2341,2978,3328,75,399,551,90006,589,421,440,803,828,2210,324,986,99,18,42,54,55,196,62,338,459,1671,1866,1649,509,901,681,759,54552,11783,0.445,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000410.spe,IB_1,1086,108.6,884.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,203000,1.31,33,424,14,287,1139,680,2401,2935,3253,152,357,502,89191,512,406,458,866,980,2201,243,795,5,0,96,95,45,291,0,312,358,1758,1875,1428,557,853,841,783,55228,12001,0.441,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000411.spe,IB_1,1088,108.8,886.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,202202,1.34,31,463,38,249,1158,685,2385,2995,3029,85,402,519,88259,600,387,457,909,709,2299,266,1079,113,0,68,113,32,482,444,347,312,1824,1803,1523,423,887,820,772,54118,11721,0.441,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000412.spe,IB_1,1090,109,888.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,198217,1.22,51,439,15,266,1185,658,2415,3072,3223,125,413,510,88029,539,347,431,746,947,2330,164,839,68,0,93,132,38,355,0,311,352,1630,1813,1447,388,946,697,752,52600,11660,0.436,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000413.spe,IB_1,1092,109.2,890.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,198746,1.23,26,394,10,230,1084,622,2393,2912,3255,117,409,515,89772,581,364,423,646,714,2443,289,992,111,0,55,93,75,385,202,433,306,1774,1869,1290,380,951,668,857,52646,12088,0.436,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000414.spe,IB_1,1094,109.4,892.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,208138,1.21,53,409,33,310,1148,617,2279,2775,3139,50,355,592,92773,617,459,448,895,785,1835,339,1080,0,0,161,101,8,285,157,322,434,2007,1825,1359,344,951,726,842,54632,11724,0.445,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000415.spe,IB_1,1096,109.6,894.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,205870,1.29,53,356,35,295,1085,683,2304,3162,3246,65,425,522,90234,555,406,439,970,720,1961,145,904,78,0,76,69,47,307,22,416,404,1640,1849,1572,380,1032,818,916,54422,11805,0.441,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000416.spe,IB_1,1098,109.8,896.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,187861,1.17,42,380,0,257,1244,649,2450,3538,3232,19,326,556,85294,517,437,432,606,682,2588,110,959,59,23,97,115,16,251,102,420,390,1615,2012,1454,433,932,764,738,49539,11072,0.421,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000417.spe,IB_1,1100,110,898.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,176215,1.25,16,370,34,217,1205,663,2461,3848,3676,11,473,583,80317,544,362,463,400,850,3260,296,1393,156,8,92,128,15,291,141,378,321,1425,2083,1601,444,881,800,654,47414,11773,0.413,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000418.spe,IB_1,1102,110.2,900.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,176175,1.12,34,331,0,167,1127,607,2569,3927,3242,116,455,562,80020,537,351,444,410,894,3401,149,1371,106,0,92,110,60,179,81,370,288,1420,1998,1398,363,716,761,690,46251,11864,0.413,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000419.spe,IB_1,1104,110.4,902.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,184400,1.08,26,397,32,240,1081,646,2282,3056,2853,146,359,475,78861,597,424,491,612,878,3136,323,1109,31,0,138,92,75,317,89,269,259,1671,1973,1559,437,841,845,724,50574,11810,0.426,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000420.spe,IB_1,1106,110.6,904.7,5.35,1,0.017507,-0.000026,0.009335,0.091174,192918,1.11,0,324,9,214,1298,629,1865,3148,2288,193,268,396,64428,471,415,364,1201,769,2725,201,1097,0,0,84,47,0,92,0,188,227,1344,1920,1643,513,994,755,937,54626,11942,0.444,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000421.spe,IB_1,1108,110.8,906.7,5.35,1,0.017507,-0.000026,0.009335,0.091174,188572,1.31,32,325,0,202,1268,644,2549,3645,3185,153,489,508,79470,547,385,419,705,868,2993,168,1184,30,0,126,42,32,211,0,427,296,1477,1851,1562,491,887,655,896,50486,11387,0.43,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000422.spe,IB_1,1110,111,908.7,5.35,1,0.017507,-0.000026,0.009335,0.091174,190973,1.19,37,351,0,255,1179,695,2427,3435,3034,50,446,498,85880,549,373,436,702,874,3015,282,983,108,0,109,107,52,253,0,317,385,1772,1967,1436,347,892,718,684,50301,12013,0.429,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000423.spe,IB_1,1112,111.2,910.7,5.34,1,0.017507,-0.000026,0.009335,0.091174,187669,1.23,81,393,0,258,1161,631,2201,3100,2914,108,382,507,81729,520,334,447,639,751,2730,294,1045,76,0,83,54,21,373,102,363,268,1515,1813,1565,402,892,811,941,50667,11551,0.429,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000424.spe,IB_1,1114,111.4,912.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,200036,1.3,13,344,9,219,1303,560,2128,3939,2846,73,365,398,76182,519,431,385,714,846,2599,227,937,24,0,124,95,43,153,0,400,313,1385,2107,1657,498,1050,821,898,54634,11876,0.444,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000425.spe,IB_1,1116,111.6,914.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,186809,1.33,70,368,19,201,1232,616,2412,4428,2959,34,342,454,79234,539,390,372,469,614,3351,234,871,62,17,109,88,21,327,317,406,323,1410,1936,1644,404,1067,716,762,50438,11656,0.426,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000426.spe,IB_1,1118,111.8,916.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,186798,1.25,40,359,0,262,1119,640,2593,3953,3136,121,448,543,87038,465,368,429,625,805,2899,216,941,117,17,66,43,47,350,107,386,352,1491,1891,1406,323,952,698,708,49386,11668,0.42,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000427.spe,IB_1,1120,112,918.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,188307,1.35,47,416,14,253,1236,638,2648,3770,3168,109,449,498,85455,625,339,446,605,860,3142,278,1100,44,0,99,139,61,291,88,418,271,1567,2150,1501,466,833,568,911,49121,11783,0.424,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000428.spe,IB_1,1122,112.2,920.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,194451,1.24,52,434,0,268,1138,566,2671,3973,3234,133,455,552,87022,534,391,419,560,957,3042,139,965,38,43,111,45,48,181,0,360,408,1575,1930,1557,502,938,718,665,51305,11708,0.431,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000429.spe,IB_1,1124,112.4,922.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,197937,1.23,9,453,12,242,1068,593,2572,3664,3245,13,437,493,85881,527,392,464,774,878,2944,298,1119,134,0,65,126,68,142,22,413,331,1564,1943,1643,474,1040,728,777,52516,12171,0.435,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000430.spe,IB_1,1126,112.6,924.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,191435,1.22,10,443,5,267,1010,653,2610,3379,3183,104,330,430,84404,519,385,467,565,1033,2691,234,891,82,13,79,78,27,259,0,370,409,1903,1862,1502,406,896,817,629,51830,12129,0.43,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000431.spe,IB_1,1128,112.8,926.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,190754,1.21,15,373,8,244,1043,660,2472,3446,3071,64,361,484,84084,533,365,454,630,740,2749,329,1044,98,0,106,81,69,289,138,391,277,1656,1848,1303,472,892,766,798,51021,11386,0.43,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000432.spe,IB_1,1130,113,928.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,192933,1.18,55,394,12,260,1084,650,2587,3252,3325,149,381,493,89186,524,428,499,759,711,2515,359,938,10,0,57,77,60,320,223,385,394,1707,1790,1516,247,839,813,665,50782,11667,0.429,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000433.spe,IB_1,1132,113.2,930.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,188879,1.14,31,365,0,231,928,651,2341,3062,3294,129,335,504,85002,585,404,438,576,777,2621,289,1006,66,0,64,108,30,450,202,390,345,1515,1778,1422,409,959,817,699,51006,11950,0.426,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000434.spe,IB_1,1134,113.4,932.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,188817,1.37,8,377,0,250,913,659,2695,3363,3299,27,383,484,84540,496,313,470,726,926,2510,241,874,107,0,64,57,40,235,77,354,253,1680,1863,1444,407,792,655,581,50813,11502,0.427,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000435.spe,IB_1,1136,113.6,934.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,189772,1.17,40,435,0,255,919,645,2557,3356,3137,54,441,506,85738,547,407,482,752,868,2601,226,849,71,0,86,118,10,146,0,341,403,1755,1728,1390,415,834,785,747,51541,11772,0.428,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000436.spe,IB_1,1138,113.8,936.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,188360,1.24,72,434,0,302,1029,684,2407,3381,3297,65,343,445,84358,550,363,384,480,817,2666,292,889,33,0,125,136,50,57,238,369,289,1645,1859,1397,394,879,700,763,50835,11853,0.427,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000437.spe,IB_1,1140,114,938.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,190034,1.24,68,401,11,273,996,670,2500,3535,3365,110,499,500,88720,578,404,684,703,977,2715,227,1016,0,18,130,64,20,302,0,501,319,1581,1964,1677,438,923,833,667,50307,11732,0.424,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000438.spe,IB_1,1142,114.2,940.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,194205,1.25,0,352,5,250,1037,649,2532,3643,3470,63,315,521,91572,517,364,477,541,864,2785,347,1172,0,8,157,133,14,251,229,316,389,1943,1821,1415,398,843,706,776,49974,11940,0.428,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000439.spe,IB_1,1144,114.4,942.7,5.26,1,0.017507,-0.000026,0.009335,0.091174,196837,1.19,0,284,0,194,711,555,2019,3148,2773,81,357,443,83031,585,426,491,641,1004,3134,249,962,46,0,74,76,27,141,58,269,238,1863,1849,1538,410,947,804,860,53638,12215,0.44,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000440.spe,IB_1,1146,114.6,944.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,189540,1.24,14,178,27,115,676,635,1281,1712,1734,42,373,422,52527,576,699,2043,526,756,2357,213,856,0,0,56,91,32,25,0,177,303,1418,1994,1566,393,1464,788,1009,55317,10989,0.451,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000441.spe,IB_1,1148,114.8,946.7,5.38,1,0.017507,-0.000026,0.009335,0.091174,189264,1.15,36,388,6,265,979,719,2406,3232,3046,149,297,501,82301,563,368,426,673,669,2480,343,1164,130,0,39,68,0,239,190,382,412,1440,1835,1478,415,997,742,778,50862,11340,0.43,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000442.spe,IB_1,1150,115,948.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,187374,1.23,54,438,8,220,1036,713,2747,3916,3325,64,381,445,83464,466,415,452,590,1014,2987,337,1331,134,0,42,84,71,343,47,286,349,1616,2031,1629,381,839,766,717,50641,11801,0.425,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000443.spe,IB_1,1152,115.2,950.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,191643,1.25,58,479,11,226,1089,688,2602,4466,3395,68,405,555,86623,595,396,471,679,694,3086,380,1010,83,0,69,120,27,325,284,391,308,1811,2174,1476,502,903,708,755,51014,12127,0.428,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000444.spe,IB_1,1154,115.4,952.7,5.27,1,0.017507,-0.000026,0.009335,0.091174,193344,1.23,33,395,21,285,1118,595,2524,4331,3495,90,440,470,86195,478,478,414,617,808,2720,165,1114,71,0,82,109,77,184,128,370,348,1719,2005,1458,546,911,604,798,50665,11970,0.429,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000445.spe,IB_1,1156,115.6,954.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,196978,1.16,62,477,8,262,1041,650,2630,3998,3243,146,439,546,87995,609,400,541,590,900,2634,332,918,87,9,96,67,40,219,236,346,356,1931,1921,1502,510,901,633,854,52285,11874,0.432,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000446.spe,IB_1,1158,115.8,956.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,196887,1.24,13,410,52,219,1048,652,2532,3703,3291,41,447,492,84187,593,418,548,621,867,2727,199,1113,0,5,127,69,23,228,0,343,324,1736,1829,1439,473,924,830,919,53106,11885,0.437,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000447.spe,IB_1,1160,116,958.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,199132,1.24,21,362,0,263,1120,638,2375,3841,3373,68,410,596,87359,535,429,494,743,789,2447,202,1037,0,17,91,88,43,238,84,443,400,1648,1921,1558,432,993,832,743,52717,11866,0.435,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000448.spe,IB_1,1162,116.2,960.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,195924,1.26,74,453,0,232,1105,623,2618,3579,3177,121,390,525,87524,567,378,487,663,888,2697,343,863,106,46,97,5,21,270,0,390,387,1753,1921,1439,290,932,714,815,52447,11771,0.432,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000449.spe,IB_1,1164,116.4,962.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,197848,1.29,5,412,0,241,1015,602,2633,3633,3441,41,399,541,86786,542,439,435,746,696,2448,232,781,0,0,143,79,10,332,79,386,300,1859,1951,1531,451,1010,685,909,53191,11882,0.435,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000450.spe,IB_1,1166,116.6,964.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,196881,1.2,34,377,7,250,1007,682,2503,3197,3635,65,371,517,88990,525,439,535,691,871,2489,250,1047,0,0,177,125,0,216,74,340,301,1857,1978,1657,490,900,740,702,52076,11728,0.434,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000451.spe,IB_1,1168,116.8,966.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,198843,1.21,59,365,37,290,1008,671,2352,3001,3219,174,464,532,93278,547,437,525,802,612,2293,474,1046,88,0,86,73,47,203,316,461,314,1838,1750,1586,363,854,778,837,52285,11911,0.432,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000452.spe,IB_1,1170,117,968.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,195520,1.14,43,416,18,307,1091,690,2539,3120,3232,77,453,488,90234,564,445,442,743,767,2222,264,705,92,0,81,61,51,268,127,306,338,1788,1996,1439,264,919,726,945,51702,11674,0.43,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000453.spe,IB_1,1172,117.2,970.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,187810,1.16,19,435,24,226,1058,653,2546,3842,3337,73,345,493,85807,587,405,392,590,762,2767,261,1193,28,0,129,135,59,196,292,470,340,1441,1960,1325,388,839,809,942,50064,11456,0.424,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000454.spe,IB_1,1174,117.4,972.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,189870,1.31,31,397,0,247,1073,577,2464,3682,3404,82,409,487,85767,541,360,444,549,671,2899,240,1305,0,8,132,85,57,118,335,420,232,1668,1892,1498,422,863,769,852,49910,12084,0.426,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000455.spe,IB_1,1176,117.6,974.7,5.27,1,0.017507,-0.000026,0.009335,0.091174,201799,1.33,51,420,0,347,955,657,2623,3384,3298,117,436,563,98348,572,433,517,807,783,2377,124,983,84,46,102,65,75,84,110,474,372,2023,1998,1594,551,936,872,800,51901,11994,0.433,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000456.spe,IB_1,1178,117.8,976.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,201377,1.33,67,425,17,305,1019,720,2578,3171,3524,125,301,565,96504,476,381,455,735,695,2289,228,818,0,16,152,128,33,196,232,435,317,1816,1734,1491,249,972,772,694,51661,11574,0.433,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000457.spe,IB_1,1180,118,978.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,202642,1.31,54,449,18,333,1079,658,2573,3027,3497,65,418,545,100893,544,439,521,710,788,2414,286,859,34,5,110,104,26,449,251,408,473,1918,1872,1465,443,1050,688,783,51402,11978,0.432,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000458.spe,IB_1,1182,118.2,980.7,5.26,1,0.017507,-0.000026,0.009335,0.091174,205068,1.29,37,456,47,311,1137,651,2451,2946,3369,90,374,589,101726,597,437,459,762,696,2281,230,781,0,5,151,84,25,319,266,404,478,1973,1846,1527,338,994,779,882,52274,11727,0.435,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000459.spe,IB_1,1184,118.4,982.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,202449,1.23,69,368,24,315,1113,643,2390,2986,3320,63,317,543,98552,555,354,477,803,739,2119,271,970,0,0,152,114,0,376,245,391,367,1908,1804,1531,407,910,634,794,52074,11625,0.433,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000460.spe,IB_1,1186,118.6,984.7,5.27,1,0.017507,-0.000026,0.009335,0.091174,201730,1.28,59,392,8,324,1106,634,2491,2882,3323,83,462,532,100041,522,407,478,721,844,2105,292,750,10,39,89,51,22,413,0,306,474,1866,1756,1464,378,996,761,682,52148,11943,0.432,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000461.spe,IB_1,1188,118.8,986.7,5.27,1,0.017507,-0.000026,0.009335,0.091174,202934,1.24,64,361,0,255,1122,627,2322,2641,3192,154,416,506,98823,632,427,438,740,727,2129,264,932,0,21,120,70,64,412,124,410,393,1945,1799,1358,379,906,721,765,52992,11749,0.434,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000462.spe,IB_1,1190,119,988.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,200068,1.27,34,340,8,336,1123,662,2414,2698,3091,26,448,551,99630,577,448,442,762,712,2076,277,1015,112,53,66,64,37,221,289,431,409,1898,1881,1411,429,900,538,777,51502,11557,0.43,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000463.spe,IB_1,1192,119.2,990.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,192734,1.2,32,367,5,268,994,690,2289,3020,3036,104,336,529,91083,595,413,498,652,827,2230,176,975,44,0,116,81,51,120,142,315,324,2036,1824,1487,322,845,680,761,51090,11496,0.427,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000464.spe,IB_1,1194,119.4,992.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,193128,1.25,0,412,29,238,1002,672,2544,3371,3202,97,442,560,91390,539,495,475,650,840,2415,241,943,17,9,86,97,52,238,116,455,340,1642,2017,1306,405,862,641,826,51683,11878,0.428,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000465.spe,IB_1,1196,119.6,994.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,190130,1.26,32,427,8,242,1026,703,2341,3043,2984,152,387,481,87923,556,443,381,763,820,2500,215,1126,62,0,83,69,33,189,70,327,348,1814,1866,1418,383,779,645,734,50499,11818,0.426,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000466.spe,IB_1,1198,119.8,996.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,194287,1.25,26,414,0,245,1038,724,2512,3261,3343,51,483,497,89541,565,410,446,754,795,2717,224,950,26,0,126,127,46,243,38,409,405,1747,1827,1450,452,1028,834,740,51534,11810,0.43,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000467.spe,IB_1,1200,120,998.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,192030,1.17,24,411,25,266,1025,673,2480,3154,3200,86,379,482,89620,528,335,438,589,741,2471,474,847,67,7,67,81,71,306,249,443,415,1498,1819,1354,315,994,786,741,51196,11640,0.426,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000468.spe,IB_1,1202,120.2,1000.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,192315,1.21,44,376,48,251,1013,661,2455,2983,3259,96,397,562,88689,546,417,524,673,826,2631,199,1015,0,25,156,65,27,171,196,422,385,1678,1780,1424,358,751,829,739,51287,11812,0.429,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000469.spe,IB_1,1204,120.4,1002.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,197619,1.24,50,378,0,326,1025,630,2367,2771,3183,67,345,570,91167,577,439,431,833,579,2220,271,1049,73,0,75,67,62,258,319,406,419,1834,1784,1603,429,1048,716,756,51385,11476,0.432,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000470.spe,IB_1,1206,120.6,1004.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,191371,1.27,0,350,0,265,1093,599,2380,3006,3191,85,318,480,86247,505,351,435,718,745,2509,175,934,29,32,117,75,30,347,132,272,375,1831,1720,1456,434,880,704,646,51208,11497,0.428,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000471.spe,IB_1,1208,120.8,1006.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,189556,1.25,22,352,0,251,1019,643,2428,3121,3216,60,303,459,86328,598,410,491,806,740,2619,351,1058,0,0,116,85,63,312,312,314,396,1563,1844,1371,405,836,751,832,50858,11750,0.427,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000472.spe,IB_1,1210,121,1008.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,192034,1.3,49,452,9,236,1082,648,2707,3616,3423,118,346,444,86986,607,315,422,667,764,2943,218,1003,67,0,113,96,22,248,342,408,325,1428,1807,1434,501,977,798,779,50616,11681,0.429,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000473.spe,IB_1,1212,121.2,1010.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,192712,1.25,63,441,16,259,1036,633,2746,3495,3589,115,421,481,88310,552,445,472,655,841,2835,112,1064,42,20,76,49,33,258,89,386,352,1504,1827,1471,336,850,671,849,50642,11543,0.429,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000474.spe,IB_1,1214,121.4,1012.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,191976,1.19,25,422,18,234,1109,650,2717,3679,3124,170,340,541,87292,582,438,451,601,727,2885,293,934,105,0,84,103,76,298,268,283,358,1621,1909,1490,464,900,926,794,51279,11458,0.428,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000475.spe,IB_1,1216,121.6,1014.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,187860,1.2,30,380,0,221,1084,659,2523,3683,3225,45,322,484,84250,594,376,453,629,663,2706,211,946,43,0,109,86,22,175,298,341,310,1584,1775,1479,474,875,748,764,50113,11150,0.426,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000476.spe,IB_1,1218,121.8,1016.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,195182,1.24,38,461,0,279,1094,665,2754,3584,3400,96,388,530,91834,555,371,485,886,872,2818,153,948,100,20,53,92,54,357,76,502,320,1456,1973,1578,514,929,753,758,50386,11719,0.429,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000477.spe,IB_1,1220,122,1018.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,194254,1.3,35,481,0,248,948,554,2702,3906,3282,99,383,519,90593,602,384,482,723,791,2920,126,873,66,0,96,89,10,442,254,347,356,1666,2027,1614,505,948,703,717,50211,11629,0.427,,,,,,,,,,,,,,
